LIMIT_BAL,AGE,EDUCATION,MARRIAGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,DEFAULT
10000,58,2,1,-1,-1,-1,-1,-1,-1,3182,763,9361,2323,1262,2257,596,164,817,162,36,1194,0
88491,23,2,1,-1,-1,-1,-1,0,-1,16692,31746,27844,51778,54570,61862,4454,5638,2488,11870,15790,26524,0
25196,33,2,2,0,0,-1,-1,0,-1,14453,17043,9840,9650,13018,14721,0,2201,2889,631,2281,3571,0
72783,53,1,2,0,0,-1,6,-1,-1,46062,53592,50930,19610,8857,41367,0,19574,7889,1657,3494,17299,0
132688,54,2,2,0,-1,-1,1,5,-1,36440,13842,57065,49333,65169,76659,12415,3186,29529,25863,30853,24092,0
25783,25,2,1,-1,0,0,-1,0,-1,7818,2997,15219,8444,4265,12005,3394,444,11285,1832,704,6312,0
31839,63,1,2,-1,-1,-1,3,-1,-1,16839,8173,10724,6647,14836,15824,3773,4507,3057,1052,497,7320,0
36403,50,2,2,-1,0,-1,0,5,0,24977,12192,7714,12542,22389,4768,1382,2060,1323,0,7151,2902,0
34611,33,2,1,1,-1,-1,0,0,0,28212,559,16441,26976,4351,19153,3113,246,3846,14598,671,6552,0
21160,61,2,2,-1,-1,0,0,0,0,2986,13827,5600,13511,9005,13201,307,6416,1727,1022,4056,4735,0
53370,74,2,1,0,-1,-1,3,-1,0,20516,23973,21567,14249,667,30561,3165,0,6875,535,21,13003,0
55633,43,2,2,0,0,0,-1,-1,0,28296,13821,35271,14492,38727,29517,12044,6116,12815,4054,0,9027,0
70996,36,2,2,0,-1,0,-1,-1,-1,51518,37241,22602,41093,36820,33687,5384,10388,4187,4763,6738,4897,0
35625,37,1,1,-1,-1,-1,-1,-1,0,14900,14202,6995,15337,22052,18238,2786,2821,2012,2445,9854,9055,0
32249,53,1,2,-1,0,0,-1,-1,-1,5152,13500,10495,13968,11185,23210,1127,5711,1984,4459,6972,4616,0
44583,23,2,1,-1,-1,0,0,3,0,11322,10035,9345,26927,25276,11819,859,1475,372,4856,0,658,0
56411,47,1,2,-1,-1,0,0,-1,0,25322,48069,39436,28852,22259,39639,5090,7177,16987,13129,3907,22832,0
40918,22,2,2,-1,2,3,-1,0,0,20623,25141,18756,0,2968,24251,4438,0,8877,0,0,11030,0
38975,23,1,2,-1,-1,-1,0,-1,0,12125,23599,9196,11420,2445,15772,1742,0,2683,1908,245,4596,0
63833,44,2,1,0,-1,-1,-1,-1,0,5618,5114,25960,51806,31632,6393,1380,518,3893,10607,12738,2036,0
23063,61,2,1,0,0,3,-1,0,0,17067,8606,13126,710,5532,0,0,2843,1336,120,393,0,0
44456,68,2,2,0,0,-1,0,-1,1,27041,25654,8537,19196,27124,19592,2233,15362,1495,0,1869,4558,0
38365,25,2,2,-1,0,0,-1,2,0,20852,19117,12844,13542,22848,11859,118,5051,1984,0,0,0,0
47726,34,2,2,0,-1,0,-1,-1,-1,17010,36528,20444,35853,22824,23741,7209,10625,8631,0,1780,5174,0
88569,43,3,1,4,0,0,0,6,-1,54264,65282,37436,50576,38582,45136,1193,7430,12103,19754,1609,18620,1
17126,51,2,2,0,-1,-1,6,1,0,7081,1082,5258,1030,3811,11092,0,162,2762,0,1203,0,0
10000,74,2,2,0,0,6,-1,0,-1,2815,2048,2435,10000,1903,4847,1247,1540,608,0,233,1578,1
42664,57,1,2,-1,0,0,0,-1,0,14605,7357,37567,6745,7936,23961,9250,993,0,3596,4289,8901,0
19515,50,2,1,4,0,3,2,-1,0,4427,13695,10519,7247,3307,13111,399,5070,2524,684,1552,5868,1
10000,24,2,2,-1,-1,0,-1,0,0,8312,6373,5573,4555,5277,4017,1014,576,1230,619,1332,0,0
198209,25,2,1,-1,1,5,-1,6,-1,83679,129550,39985,78447,178910,38582,0,0,6263,30448,0,2740,0
76708,29,2,2,-1,-1,-1,1,0,0,10903,38055,20575,6752,38884,27887,2407,824,0,3099,6436,7665,0
58515,56,3,2,-1,-1,0,2,-1,0,22876,41635,25802,18786,30202,22049,86,7023,984,2971,9418,100,1
27308,38,3,2,0,-1,0,0,0,-1,10851,11041,11840,8914,1464,9138,596,2101,7435,2793,230,2079,0
68641,34,2,1,4,5,6,0,-1,0,19821,8600,5892,39590,14251,38849,6260,1876,583,890,2952,1883,0
24470,57,3,2,-1,-1,0,-1,0,0,19475,466,2523,13542,0,0,750,201,0,2388,0,0,0
65826,65,3,2,0,0,0,-1,0,0,8924,13806,9787,24268,24771,46152,3243,7310,548,4808,0,0,0
79835,44,1,1,0,-1,0,2,0,0,13354,16554,48237,51998,13314,44928,3390,4335,10668,0,5908,17013,0
47609,68,2,1,-1,6,0,-1,0,0,16060,23933,11029,27598,25676,33756,1023,5588,564,5822,7004,15125,0
70800,60,1,1,0,0,6,-1,-1,-1,20653,51274,38376,37563,19877,9588,0,17378,9149,23219,4429,1605,1
221644,59,1,2,-1,-1,0,-1,5,0,103853,52167,138550,71164,81679,32776,47277,3416,22917,24069,7659,5515,0
78459,67,1,1,0,-1,0,-1,0,0,20877,54057,19707,38418,11536,74875,3332,11568,7014,12269,0,0,0
21510,30,2,1,0,-1,0,-1,2,3,19036,0,8508,9358,10735,10211,7263,0,1167,1349,1197,2364,0
89807,61,1,2,-1,-1,-1,2,6,-1,73234,49175,43546,51476,79053,18916,7959,6139,12337,0,0,0,0
101488,72,1,2,2,-1,0,-1,0,-1,50032,52899,38976,47754,11018,66404,21600,0,8567,5342,2529,5113,0
61126,74,1,2,0,-1,0,2,0,-1,34304,40533,18521,18265,28584,11823,6848,0,7125,0,4205,1196,0
47019,52,2,2,0,-1,0,5,0,-1,19522,11800,34157,32040,8507,10078,1888,1794,4541,9619,1122,2789,0
14623,61,3,2,0,1,6,5,4,0,2956,7537,1927,7822,3445,7426,422,1339,154,566,1069,662,1
37085,68,4,2,-1,-1,-1,-1,-1,-1,28665,12776,5917,32345,18214,21130,5866,2224,2319,5571,0,2628,0
18553,67,2,2,-1,0,0,0,0,-1,13538,11431,1968,7511,5535,7772,2658,959,0,0,234,3746,0
56153,69,1,1,0,2,6,1,6,-1,11764,12955,22960,40079,7717,9966,2333,6011,9727,4126,0,2811,0
20087,65,3,2,-1,-1,-1,-1,0,0,8137,11232,13588,8535,7588,4739,1879,4015,8358,2586,3632,0,0
150662,41,1,2,-1,-1,-1,0,-1,0,96060,16008,8866,81443,105522,21782,6211,0,1901,0,0,3763,0
118572,60,3,2,-1,0,6,-1,0,3,32779,16929,27012,16977,93350,57804,8950,1529,19924,5324,42037,26693,0
19624,43,2,1,-1,0,0,-1,-1,0,4832,4853,8612,12601,7378,14730,1115,895,4206,5014,2911,4303,0
48839,64,2,1,-1,-1,0,-1,-1,0,18849,10513,6548,18791,8681,26591,0,389,1892,0,3462,12677,0
53540,64,1,1,6,-1,2,-1,0,-1,7180,18485,34424,15359,28230,26309,1240,1613,14615,4756,0,7730,1
99510,71,1,1,-1,-1,-1,4,1,0,50412,24028,69882,48116,29881,72970,6073,3959,44754,8379,4942,12494,0
52944,52,2,1,-1,0,-1,-1,6,-1,15303,14602,13509,29216,19711,1528,3495,1961,3711,6986,3216,44,0
35957,46,2,1,0,0,0,0,-1,-1,21542,8599,3888,6172,19997,24297,4294,5837,0,1049,2468,7812,0
36987,29,3,1,4,2,-1,-1,0,-1,16908,5239,4515,10288,3873,8985,1672,1395,1685,1053,2310,0,1
41286,55,2,2,0,0,0,-1,0,-1,4392,25538,12781,24055,13138,8004,1233,2986,484,3298,6605,202,1
174784,51,2,2,3,4,-1,-1,-1,-1,42472,83346,110251,44602,47636,52473,10247,28466,10316,541,22375,13125,0
36372,48,1,2,-1,-1,0,-1,0,-1,8031,26889,23144,20827,4569,17189,3034,8764,574,8977,1357,7790,0
60233,57,2,1,0,-1,0,0,-1,0,14258,24209,30798,47723,15637,22384,823,4308,5995,12642,0,521,1
103174,66,1,1,0,-1,0,0,0,0,28121,31702,6712,39465,69564,24656,3204,0,758,14759,17947,0,0
69618,29,2,1,-1,1,3,0,0,0,41110,39606,42324,9108,34805,58307,0,17330,0,3244,4270,6756,0
38626,44,2,2,0,-1,0,0,0,0,0,25697,18687,28852,25856,21165,0,9172,9123,0,0,5184,0
146476,60,2,1,0,-1,0,-1,0,6,55783,12591,18435,26489,67175,67922,24321,0,1395,12023,2769,4019,0
10000,65,2,2,5,1,0,0,0,-1,3736,2897,4251,5049,1890,4517,378,417,737,1223,746,985,1
28604,63,1,1,0,-1,0,-1,5,0,12036,15320,11353,5433,16987,13672,3666,7433,5964,0,0,0,0
58348,64,3,1,1,-1,1,0,-1,3,46967,4922,31269,2432,1986,19738,8836,555,23771,500,916,2553,1
24243,67,2,1,-1,0,-1,-1,0,-1,9097,10555,12959,3085,6646,11566,170,3476,5230,633,2420,1173,0
23137,72,2,2,0,0,0,0,-1,0,5689,7275,18628,7522,13857,9903,1762,0,5709,1308,2977,0,0
33733,53,2,1,2,4,-1,0,-1,0,11561,9593,20617,16880,15218,14088,0,3918,1425,2798,3214,390,1
18302,34,3,2,0,0,6,2,-1,-1,1368,4159,5936,7469,12264,7281,154,711,3469,0,0,815,0
114249,51,1,1,2,2,-1,0,0,-1,34554,51911,58188,6790,43445,68074,4170,33989,7859,3030,0,3664,0
101065,59,2,1,-1,-1,0,0,-1,-1,30870,38559,67267,70089,36799,31052,8844,8053,5578,0,5200,11320,0
52609,26,2,1,0,0,0,0,4,3,29514,19467,19556,11684,14590,32910,3851,5809,9239,3511,3107,23453,1
159559,61,1,3,-1,4,6,0,3,-1,49880,102047,135583,19584,44877,66807,26972,30537,0,933,4217,5267,0
16169,50,2,2,0,-1,2,-1,-1,0,10996,2537,10769,7376,4579,6826,7112,560,566,915,1109,933,0
52089,71,2,2,-1,5,0,0,1,6,32529,12003,12392,10039,18443,32287,11069,6089,3841,2115,5296,6222,0
201760,32,1,2,0,-1,-1,0,0,0,87346,80376,55021,107652,53644,153235,49602,5251,311,37193,0,40231,0
149934,69,1,2,0,-1,-1,-1,-1,-1,77840,103125,32346,42636,122109,44839,401,45165,16855,9832,8446,0,1
108267,45,3,1,0,0,-1,0,-1,6,24957,39551,37448,42994,57662,31528,18711,8581,12718,17525,2323,3400,0
30575,51,2,2,-1,0,-1,-1,-1,-1,16862,2869,25868,16183,26606,7529,4290,187,5871,0,4880,546,0
142946,56,1,2,0,-1,-1,0,0,-1,57592,73008,37656,33818,38866,79480,0,47595,11747,5348,8162,3506,0
48778,52,1,1,-1,-1,-1,-1,0,6,5960,3064,38812,24469,20208,9728,1574,0,9606,6219,3661,1847,0
110480,69,1,1,0,0,-1,0,0,0,13210,39060,30723,49769,62681,34898,2753,32462,13719,27614,29277,1626,0
195863,30,1,2,0,-1,-1,-1,-1,0,128434,95185,75452,141345,60508,45341,37880,15972,9634,11986,0,0,0
25971,60,2,1,-1,-1,-1,-1,0,0,16441,2077,11030,12487,9623,13302,5807,280,3156,3063,2969,1644,0
15550,73,1,1,6,0,-1,0,-1,-1,1802,8612,15013,4663,6381,8972,501,0,1014,1123,3705,0,1
300897,32,1,1,-1,0,-1,-1,-1,0,71063,175796,267071,131426,152332,37884,0,23077,37191,8242,42076,7578,0
101414,34,1,1,0,6,5,-1,2,-1,19361,33212,32438,22876,59053,41130,6105,4535,7463,6548,7390,10320,0
44996,46,2,2,-1,0,0,-1,0,-1,16498,8895,12940,30604,15926,3124,1310,2904,0,13378,3492,337,0
43061,60,2,2,5,0,0,-1,-1,0,28060,18562,14720,14518,16606,4234,8149,3743,1868,0,3917,768,1
10000,72,2,2,-1,0,0,-1,0,6,6285,127,1048,1731,0,2936,3151,72,520,610,0,0,0
57929,63,2,2,0,0,0,0,0,-1,15208,26812,25325,41748,23474,16131,2512,2626,9032,8674,8156,1273,0
22446,63,3,1,0,6,3,0,-1,4,11950,13136,8360,10464,6518,7356,3922,2119,2243,444,2104,341,0
51122,44,2,2,-1,0,-1,-1,4,0,13994,13096,9758,20375,9501,28353,2444,2301,3524,2216,729,4619,0
35156,55,3,2,-1,-1,2,0,6,3,6351,22328,22318,25184,13164,16707,2697,1099,6884,3434,4254,6379,0
10000,32,2,1,-1,-1,-1,-1,0,0,5030,5061,4808,3529,4477,5686,1433,866,0,1484,2987,0,0
101563,46,1,2,0,0,-1,1,5,-1,56653,31739,23490,47704,13286,46418,32372,510,0,9891,6224,11679,0
57021,31,2,2,0,-1,-1,-1,0,5,39406,7832,13535,18908,7184,9334,6817,4378,4425,7866,2321,3465,0
63488,22,2,2,0,-1,0,-1,2,3,24020,8828,19832,30044,38985,29480,6498,1557,0,5468,12608,9683,0
42330,67,2,1,0,0,0,0,-1,0,9860,21107,31125,14182,13901,5872,901,10550,14707,2475,5197,1837,0
71368,64,1,1,-1,0,0,-1,0,0,30011,16451,15092,39085,22190,30646,15242,3174,0,2110,13709,0,0
56288,48,2,2,-1,2,5,0,6,-1,13044,34818,4345,16756,26393,40226,1846,18308,2489,3957,3181,20614,0
42733,21,3,2,0,0,-1,4,0,3,21102,23102,4620,17033,32917,17471,8705,8594,2555,3335,8905,10622,0
100402,25,1,2,5,0,-1,0,-1,0,15521,16240,6019,10866,14122,42754,0,7604,892,2641,4802,14633,0
86049,27,1,2,-1,-1,-1,0,0,0,8993,34418,52507,58228,27642,28813,0,20749,14482,33995,20305,0,0
301418,59,1,1,-1,0,0,-1,0,3,63205,105629,165029,98589,52490,163767,17921,4194,7916,23176,3942,31289,0
27424,31,2,2,-1,6,3,4,-1,0,6593,9533,16051,9237,4306,7057,430,0,2990,3748,0,0,0
25421,34,3,2,0,0,-1,2,5,-1,10951,0,17791,6949,17799,10456,1268,0,1273,3636,1078,2143,0
189921,67,2,3,0,-1,0,-1,2,-1,38862,113706,87109,128658,53166,98548,4059,37238,16537,9365,21521,33633,0
30322,68,3,2,-1,-1,-1,0,-1,5,20074,11686,18766,10733,7728,13100,3630,0,5356,0,1689,5422,0
103291,62,2,1,0,0,0,0,-1,-1,47175,11007,73333,17403,20829,87118,27777,3211,4873,3687,0,23047,0
54633,37,2,2,0,-1,-1,-1,-1,0,22158,14254,1351,18665,32178,20321,899,7906,248,0,9187,3624,0
57195,52,1,2,-1,0,-1,0,-1,0,9401,11193,21656,12428,10637,6910,1856,314,0,7120,1220,307,0
151065,31,1,1,-1,-1,-1,0,0,-1,48009,28822,62522,11106,73794,57383,1435,7254,0,678,7067,7405,0
74216,67,2,2,-1,-1,5,-1,-1,0,58038,22640,43608,53523,24165,35289,14472,10171,2130,32022,0,9804,1
20115,25,1,1,0,-1,0,0,0,0,10023,11909,9691,5801,12332,7956,3838,124,1227,1060,0,795,0
78847,61,1,1,-1,0,-1,2,0,2,29163,15782,19025,48825,22920,34653,0,836,4920,16436,2104,13456,0
15479,48,3,2,0,-1,0,6,6,5,1791,4186,5914,5027,4904,11726,683,2377,0,2432,0,2592,0
135526,61,2,1,0,0,-1,-1,3,-1,118290,88763,72102,64728,28142,127632,7627,66689,46409,0,17472,35495,0
279105,45,1,2,0,0,0,-1,0,0,61006,104386,130097,90212,127943,66389,18935,5792,18221,0,30295,15739,0
219515,29,2,2,0,0,-1,0,-1,-1,129938,54565,165253,142328,45961,80149,39031,12586,0,0,2498,40679,0
65251,61,2,2,1,0,0,-1,4,4,21262,47493,38728,44987,21766,14960,0,7508,6533,2100,1434,1009,0
23719,55,3,2,0,-1,1,6,0,0,9032,1169,8006,17466,15218,15679,1095,286,2549,5534,0,4648,0
63411,46,2,2,0,-1,0,-1,-1,0,3738,32977,29355,6273,27716,18155,1014,11448,16041,1325,1305,3807,0
32360,41,1,1,-1,0,-1,1,-1,1,9787,7531,0,13861,8268,17897,5768,1471,0,1662,2083,0,0
448144,39,1,2,-1,0,-1,0,-1,0,78743,160199,204392,327380,233013,221397,21386,34124,69558,73266,58405,0,0
178431,46,1,1,-1,0,0,0,-1,-1,96200,67561,36347,24184,79976,89310,7830,0,20013,7928,31834,8343,0
62543,35,2,2,0,-1,-1,0,-1,4,27277,26316,10184,42876,23276,32112,15205,6577,0,3263,10409,1258,0
108840,36,2,2,-1,0,-1,0,0,-1,39351,16090,48063,27649,16575,21831,8936,6535,0,1029,2158,7583,0
33077,36,2,1,0,-1,-1,3,0,-1,18037,14538,9360,5935,8507,17868,3824,3259,7774,686,0,1679,0
20203,21,2,2,0,-1,5,6,4,-1,11604,765,3471,7572,8871,3468,4550,169,1222,2866,2500,1371,0
11682,71,1,2,-1,0,-1,0,0,0,10064,1983,6709,0,5838,2212,940,184,719,0,3506,0,0
73344,33,1,1,-1,-1,0,0,4,-1,32256,12805,4756,17385,24429,40151,15209,2100,0,3742,9879,15639,0
58101,29,1,1,-1,0,0,4,6,0,16989,29973,7162,38107,27903,35813,6551,2252,3547,0,0,21690,0
74267,29,2,1,-1,0,-1,0,0,-1,6641,31708,23894,20397,16468,20193,553,8276,3071,0,4017,4107,1
49536,74,2,3,0,0,0,-1,2,6,29683,9948,22840,11352,18337,10112,2609,1710,11936,2211,8798,1105,0
50132,46,3,2,-1,2,0,0,0,0,34118,30740,25533,24964,19966,9594,2455,2771,6616,8170,10005,4823,1
131312,38,1,1,-1,0,4,-1,-1,-1,51374,21504,62766,69550,38333,37739,4537,11120,8036,26014,14718,7454,0
15242,42,2,2,-1,0,-1,-1,-1,-1,2905,6599,10161,3223,11143,4119,578,1178,2987,616,1732,1539,0
137529,25,1,2,-1,-1,0,0,0,0,86581,62082,85928,24090,31277,111728,0,12296,0,0,7347,5396,0
35409,37,2,2,0,-1,0,0,0,0,11364,33714,17165,31591,24831,5725,3405,10430,2696,14258,12537,1369,1
103832,34,1,2,-1,0,-1,0,0,0,41125,55548,37884,7571,13420,19670,10240,6583,8649,2473,7050,0,0
111055,64,2,1,0,-1,-1,-1,-1,0,61761,65905,68353,30603,28423,85300,2232,9574,8178,0,0,14881,0
156333,24,1,1,6,-1,4,-1,0,-1,69349,90703,51599,113545,45981,120454,41271,7085,17710,9679,0,52785,1
76099,43,1,2,0,0,0,-1,0,-1,42685,57113,50384,35735,16221,53625,21376,20871,15464,10549,317,19419,0
56544,63,2,2,-1,0,0,-1,-1,0,35150,34622,31824,39050,21697,28442,18335,14796,12349,4367,2488,2290,0
100060,66,2,2,-1,0,0,-1,0,1,57229,40331,8882,57709,21098,22501,28959,0,3684,4825,3040,5778,0
14750,48,2,1,-1,0,-1,0,-1,1,8284,5674,7135,4697,4657,4225,1982,0,1351,764,238,2365,0
32055,33,1,2,-1,0,0,0,0,0,11295,5916,14068,13419,15156,1926,5045,2162,4818,2350,5036,1198,0
27444,39,3,1,0,3,3,5,3,2,8214,12928,19675,6800,20330,13344,2025,0,0,1425,7385,3381,0
23629,33,1,2,0,0,-1,0,-1,-1,8403,8020,7515,6833,810,7542,1288,1623,2648,3251,0,1730,0
39443,56,2,1,0,0,-1,0,-1,0,2030,7719,15275,13193,21133,6555,0,1051,0,5849,13056,3170,0
26429,36,3,2,2,-1,-1,2,1,-1,7178,20943,2333,508,3427,18634,1511,12079,1196,235,1190,0,1
52558,55,2,3,-1,0,0,-1,0,0,33032,23818,17901,6161,17299,20971,11759,10271,4011,1872,6315,13317,0
65576,56,1,1,-1,0,0,0,0,-1,19705,45756,33833,24986,19579,38933,9400,3735,5926,5747,0,12907,0
115321,71,2,2,0,0,-1,-1,0,-1,56921,41069,74587,61222,39192,47455,20234,7539,25269,0,5932,4905,0
108540,40,1,2,-1,-1,-1,-1,2,0,63763,45517,33929,36020,8508,53797,8309,17311,14455,13989,2663,9003,0
46312,72,2,1,-1,-1,0,-1,-1,0,18478,22689,37105,25316,6614,34289,0,1791,11528,1521,1420,18412,0
37548,42,2,1,0,-1,0,0,-1,-1,16382,10251,20467,8822,8656,15197,0,3772,0,4568,3837,6036,0
47190,57,2,2,-1,-1,0,-1,-1,4,12792,10887,14335,28679,21605,6530,0,2257,2912,0,835,3763,1
33504,56,3,1,1,4,6,5,-1,-1,7404,20303,16333,28304,7398,4573,144,4712,2347,2458,0,1996,1
514770,65,1,1,-1,0,-1,0,-1,-1,45834,116682,106451,71132,136744,299290,9833,33375,12146,9720,0,7457,0
21385,46,1,2,0,-1,-1,3,0,0,14575,16106,4805,7375,7330,12003,1832,1384,757,0,3230,3433,0
23364,63,2,2,-1,0,0,0,0,0,10916,6067,1422,4083,11772,8679,3366,1116,476,1730,1938,1920,0
20778,40,2,2,5,-1,-1,-1,-1,0,7357,13148,7324,8031,14849,13324,3847,7379,511,3051,8522,0,1
60804,47,2,2,-1,0,-1,-1,-1,0,41445,7826,34448,36190,21580,17832,29175,1231,6574,4215,3349,4115,0
58908,47,2,2,-1,-1,-1,4,-1,0,23029,20696,32103,35667,20052,18097,1081,0,2082,11667,0,1862,0
30993,59,2,2,0,6,1,5,0,0,23440,13518,7279,12521,7160,15116,7003,6311,460,3152,701,2382,0
70278,54,3,1,0,2,-1,0,-1,-1,9765,4975,18410,29497,8063,46481,2708,0,7554,7453,3605,3752,0
65888,25,2,1,-1,0,-1,-1,6,-1,59992,12442,17607,29397,14705,27954,4733,3665,216,0,1970,3327,0
145357,64,1,2,-1,-1,-1,4,-1,3,81020,34603,68382,19892,76318,18157,16461,15686,18687,3861,51175,413,0
179734,61,1,2,0,-1,-1,-1,-1,0,26075,108092,126175,114202,31968,53773,5523,47320,17951,30747,0,19660,0
10000,26,2,1,0,1,0,-1,-1,-1,5926,7684,1781,4810,6008,3345,1577,1188,130,728,0,1466,0
118772,72,1,2,6,0,0,-1,0,-1,33270,80311,28778,5667,70864,18256,5237,24463,12860,1380,32545,7776,1
24450,56,1,2,-1,2,0,-1,2,6,11662,13751,17042,8484,6424,10646,2008,622,5208,2307,535,3423,0
83784,25,1,2,-1,-1,-1,0,0,0,55693,25248,42752,20206,47907,40208,18464,6418,0,5233,0,13688,0
46243,47,2,1,0,0,0,6,0,-1,19492,18391,17711,18685,15157,6772,1761,8302,4834,6116,10835,3732,0
33495,66,3,1,2,-1,-1,-1,-1,3,18577,19257,10173,1776,26960,17140,0,2934,2267,0,9174,2012,1
18700,36,2,2,-1,1,-1,0,-1,-1,0,4318,2111,6294,10035,2973,0,0,358,4116,1385,461,0
156507,71,1,1,-1,0,0,-1,-1,0,75048,44264,8412,104014,79961,54390,23812,17321,72,4565,0,6022,0
17458,43,2,1,-1,0,-1,-1,0,-1,5399,9603,4040,895,5149,2815,812,3975,406,89,2865,1562,0
89359,33,2,1,1,-1,-1,-1,0,-1,29640,53846,2866,25134,26273,24139,1430,13042,836,7524,0,0,1
10914,40,4,2,4,-1,-1,0,3,-1,2863,7000,3000,5980,2136,59,1719,689,1826,1014,865,6,0
48325,49,2,1,0,0,-1,-1,-1,0,19507,5586,35350,23548,17145,11991,2178,2364,17806,11294,7724,3120,0
207630,58,2,2,2,0,0,-1,-1,0,45447,69824,103593,114512,18203,181170,0,0,41900,40267,9187,0,1
226982,71,3,1,0,4,6,0,0,1,89449,14005,193040,139611,53366,116313,42087,216,96041,11491,3181,46086,0
13427,31,2,1,0,0,-1,0,0,0,226,3822,12364,2919,3974,6141,14,682,1080,587,237,1028,1
39059,72,1,1,-1,0,0,-1,0,0,23780,12587,28821,24868,8683,16558,6401,1013,7816,0,981,3480,0
32269,49,2,2,-1,3,0,0,-1,0,13988,5354,10242,6607,15454,7902,411,547,0,1552,0,3376,0
297759,27,2,2,0,-1,-1,0,0,0,43587,169880,125373,134470,150195,135320,16195,22590,83060,24997,37696,38987,0
46413,71,2,1,5,5,0,0,0,-1,7923,8870,19138,20829,13849,18847,4102,1607,2232,7404,2409,1669,1
81069,39,3,2,-1,0,3,4,6,0,31759,18290,51972,41453,29116,24590,3444,0,0,10996,16499,2316,0
87224,54,1,1,-1,0,-1,0,0,-1,16376,53575,9895,9238,30513,50127,6384,16883,2495,2594,4133,14623,0
18781,58,2,2,0,0,0,0,0,0,0,378,2284,4372,3861,8109,0,111,942,20,0,2577,0
15500,21,1,1,-1,-1,-1,0,-1,0,954,2686,11309,7068,1695,13513,224,345,921,0,288,5758,0
42024,32,1,2,0,-1,-1,3,-1,0,21932,35495,22847,27946,24313,19774,7640,19751,0,0,10330,12495,0
312856,58,2,2,0,-1,-1,4,-1,-1,64309,110253,171723,118250,162030,118791,0,35614,32303,53154,69212,8721,0
60239,38,2,2,0,0,0,0,0,0,22151,45875,30150,42597,23431,29152,0,3444,0,1884,1043,12423,0
113948,21,2,1,0,-1,-1,-1,-1,0,28916,28520,35155,42772,42467,16972,3180,0,4379,0,0,1241,0
22067,22,1,2,-1,0,-1,0,-1,-1,7823,3634,16311,13233,8782,10286,2605,1431,4071,3297,594,6920,0
52907,65,1,2,-1,0,0,-1,-1,-1,36600,15803,36960,11553,15902,35264,3803,3779,1177,3992,0,20325,0
91406,29,2,2,-1,-1,0,0,-1,0,38357,41920,83875,61362,8881,52334,0,0,0,0,984,544,0
20477,26,2,1,-1,-1,0,2,0,0,8175,8881,13787,9263,12803,6854,1167,3967,7859,0,4102,630,0
46575,51,2,2,0,0,-1,0,-1,0,15059,13685,5447,9870,10724,19552,1066,6291,1141,583,2095,11951,0
24250,27,2,1,0,0,1,0,3,-1,6280,9727,10885,7983,24250,9180,2009,0,4175,4293,6176,3652,0
66467,56,3,2,0,5,-1,1,3,3,19515,14676,10903,10735,46104,4806,4779,7514,0,1184,12346,2295,0
67427,50,2,1,0,0,0,-1,-1,0,45680,30116,12122,20134,34566,51099,0,1854,2693,3524,0,26440,1
84686,56,2,2,0,0,0,-1,-1,0,12237,42062,10598,42852,49476,62431,3686,18278,1832,1945,4665,0,0
98406,47,2,1,0,0,-1,0,0,-1,26158,56152,42570,9833,55453,55740,6675,15494,0,808,10606,8262,0
40858,63,2,1,-1,4,0,-1,-1,0,22583,23691,21422,22305,15960,6677,0,11311,0,295,0,926,0
76566,55,3,1,-1,0,3,2,4,0,17992,22149,24403,21050,21111,40858,1948,2799,5174,9086,10112,2019,0
30580,43,2,2,-1,0,-1,-1,-1,-1,4522,9857,1396,17625,2844,10229,0,1578,420,3169,950,3498,0
80868,21,2,2,0,0,0,0,0,-1,53422,22386,69732,50093,17880,11500,22127,2596,22551,0,3475,0,0
10129,35,2,2,0,2,6,-1,-1,-1,7314,8606,0,8657,2787,2418,610,2026,0,770,528,516,0
26981,28,2,2,0,-1,0,3,-1,-1,13511,8469,10949,5596,10404,11264,982,3024,3755,60,1180,1738,1
218811,21,3,2,-1,1,6,0,0,4,45210,55384,76711,161220,54999,52419,0,43700,3168,66811,0,0,0
55944,35,3,1,0,0,-1,0,5,5,26208,27489,21281,21853,40521,23835,0,9929,6862,0,2386,7176,1
111921,32,1,2,0,0,0,0,0,0,21320,57695,62458,52961,28727,52509,5504,3328,21727,5453,2621,25078,0
35502,25,1,1,-1,0,-1,0,1,0,32230,5540,26548,15445,15637,13457,11076,3387,0,6869,4084,7966,1
20427,37,2,2,0,-1,-1,-1,-1,0,0,10419,0,17995,376,12718,0,4448,0,5913,90,1072,0
39676,48,2,1,0,0,0,0,-1,0,17103,8908,13147,18359,20152,23788,4780,240,11583,10939,9426,0,1
32520,30,3,2,1,-1,-1,6,3,3,21921,18111,14365,7843,9148,23949,5505,3999,2522,0,3311,3990,0
317440,35,1,2,0,-1,0,0,-1,0,161053,138417,146070,55617,114110,188151,25420,0,91745,19643,25951,133487,0
77534,22,3,1,0,-1,-1,-1,0,-1,45120,34131,49765,7221,38770,20384,19015,5789,23558,252,0,0,0
53484,23,2,2,-1,0,0,-1,0,3,30973,14238,10677,16437,27073,10288,4357,0,2317,1222,8857,1972,0
